id_observation;id_observation_sinp;id_releve;id_releve_sinp;code_perso;id_releve_type;lib_biblio;nom_herbier;nom_org_f;lib_releve_methode;date_releve_deb;date_releve_fin;nom_obs;id_precision;resolution;code_gps;id_maille_inpn_5;id_maille_inpn_10;x_l93;y_l93;lon_wgs84;lat_wgs84;insee_comm;commune;insee_dept;lieudit;comm_loc;pays;alti_inf;alti_calc;alti_sup;surface;plage_surface;comm_milieu;lib_geologie;lib_lithologie;comm_litho;lib_exposition;pente;plage_pente;cd_hab_eunis;lib_hab_eunis;lib_hab_ch;cd_hab_ch;lib_hab_sbf;cd_hab_sbf;lib_syntaxon;cd_ref_phyto;rec_total_pl;haut_total;rec_arbo_pl;haut_arbo;rec_arbu_pl;haut_arbu;rec_sarb_pl;haut_sarb;rec_herba_pl;haut_herba;rec_crypto_pl;haut_crypto;substr_roch_pl;substr_bloc_pl;substr_cail_pl;substr_terr_pl;substr_grav_pl;substr_sabl_pl;substr_liti_pl;substr_tuf_pl;nom_cite;cd_nom;nom_complet;cd_ref;nom_reconnu;rang;tax_type;famille;nombre_pieds;plage_nb_pieds;lib_strate;lib_phenologie1;lib_phenologie2;lib_deg_nat;abondance;sociab;lib_herbier;part_herbier1;comm_taxon;meta_original_id_obs;nom_programme;lib_org_comm;meta_comm;meta_original_id_rel;meta_original_bdd;sinp_dspublique;valid_reg
880591;33ea6365-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Clematis flammula L.;91867;Clematis flammula L., 1753;91867;Clematis flammula L., 1753;ES;P;Ranunculaceae;;;Non précisée;;;;P;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880597;33ea8588-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Pulicaria odora (L.) Reichenb.;116396;Pulicaria odora (L.) Rchb., 1831;116396;Pulicaria odora (L.) Rchb., 1831;ES;P;Asteraceae;;;Non précisée;;;;1;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880599;33ea90ee-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Rosmarinus officinalis L.;118865;Rosmarinus officinalis L., 1753;118865;Rosmarinus officinalis L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880609;33eacac7-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Brachypodium ramosum Roemer & Schultes, non P. Beauv.;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;ES;P;Poaceae;;;Non précisée;;;;3;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880610;33ead086-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Allium acutiflorum Loisel.;81297;Allium acutiflorum Loisel., 1809;81297;Allium acutiflorum Loisel., 1809;ES;P;Amaryllidaceae;;;Non précisée;;;;P;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880611;33ead64b-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Thymus vulgaris L.;126582;Thymus vulgaris L., 1753;126582;Thymus vulgaris L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;1;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880618;33eaff4d-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Juniperus oxycedrus L.;136979;Juniperus oxycedrus subsp. oxycedrus L., 1753;136979;Juniperus oxycedrus subsp. oxycedrus L., 1753;SSES;P;Cupressaceae;;;Non précisée;;;;P;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880620;33eb0ab2-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Dactylis glomerata L.;94207;Dactylis glomerata L., 1753;94207;Dactylis glomerata L., 1753;ES;P;Poaceae;;;Non précisée;;;;1;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880627;33eb337e-8d83-11e7-885f-1cc1dee9999c;159148;0a7be569-8d7c-11e7-885f-1cc1dee9999c;4;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048698;6297718;7.32635348114141;43.6925006100141;6121;Saint-Jean-Cap-Ferrat;6;;Villa 'Les Cèdrres' et sud de l'Anse de Passable.;FR;40;43;40;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Nord;;1° à 5°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (90%);;;;;;;;;;;;;;;;;;;;Gladiolus segetum Ker-Gawl.;100275;Gladiolus italicus Mill., 1768;100275;Gladiolus italicus Mill., 1768;ES;P;Iridaceae;;;Non précisée;;;;P;;;;;4318;;;;4318;RELEVE16.txt;;Probable
880764;33ee4e22-8d83-11e7-885f-1cc1dee9999c;159152;0a7bfe5a-8d7c-11e7-885f-1cc1dee9999c;8;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048650;6296219;7.32474152287818;43.6790562490429;6121;Saint-Jean-Cap-Ferrat;6;;Pentes au-dessus du littoral ouest.;FR;25;32;25;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Sud-Ouest;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (95%);;;;;;;;;;;;;;;;;;;;Asparagus acutifolius L.;84264;Asparagus acutifolius L., 1753;84264;Asparagus acutifolius L., 1753;ES;P;Asparagaceae;;;Non précisée;;;;1;;;;;4322;;;;4322;RELEVE16.txt;;Probable
880767;33ee5fb0-8d83-11e7-885f-1cc1dee9999c;159152;0a7bfe5a-8d7c-11e7-885f-1cc1dee9999c;8;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048650;6296219;7.32474152287818;43.6790562490429;6121;Saint-Jean-Cap-Ferrat;6;;Pentes au-dessus du littoral ouest.;FR;25;32;25;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Sud-Ouest;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (95%);;;;;;;;;;;;;;;;;;;;Phillyrea media L.;113148;Phillyrea latifolia L., 1753;113148;Phillyrea latifolia L., 1753;ES;P;Oleaceae;;;Non précisée;;;;1;;;;;4322;;;;4322;RELEVE16.txt;;Probable
880768;33ee65c5-8d83-11e7-885f-1cc1dee9999c;159152;0a7bfe5a-8d7c-11e7-885f-1cc1dee9999c;8;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048650;6296219;7.32474152287818;43.6790562490429;6121;Saint-Jean-Cap-Ferrat;6;;Pentes au-dessus du littoral ouest.;FR;25;32;25;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Sud-Ouest;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (95%);;;;;;;;;;;;;;;;;;;;Clematis flammula L.;91867;Clematis flammula L., 1753;91867;Clematis flammula L., 1753;ES;P;Ranunculaceae;;;Non précisée;;;;1;;;;;4322;;;;4322;RELEVE16.txt;;Probable
880770;33ee715c-8d83-11e7-885f-1cc1dee9999c;159152;0a7bfe5a-8d7c-11e7-885f-1cc1dee9999c;8;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048650;6296219;7.32474152287818;43.6790562490429;6121;Saint-Jean-Cap-Ferrat;6;;Pentes au-dessus du littoral ouest.;FR;25;32;25;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Sud-Ouest;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (95%);;;;;;;;;;;;;;;;;;;;Rosmarinus officinalis L.;118865;Rosmarinus officinalis L., 1753;118865;Rosmarinus officinalis L., 1753;ES;P;Lamiaceae;;;Non précisée;;;;P;;;;;4322;;;;4322;RELEVE16.txt;;Probable
880778;33ee9fcb-8d83-11e7-885f-1cc1dee9999c;159152;0a7bfe5a-8d7c-11e7-885f-1cc1dee9999c;8;BIB;LAPRAZ G., 1974. Les vestiges de l'Oleo-Lentiscetum du Cap Ferrat. Riviera Sci. 61 (4) :  81-94.;;Conservatoire botanique national méditerranéen de Porquerolles;Relevé phytosociologique;01/01/1974;31/12/1974;LAPRAZ Guy;P;;;5kmL93E1045N6295;10kmL93E104N629;1048650;6296219;7.32474152287818;43.6790562490429;6121;Saint-Jean-Cap-Ferrat;6;;Pentes au-dessus du littoral ouest.;FR;25;32;25;;;Oleo-Lentiscetum Euphorbietosum;;;Calcaire compact jurassique, souvent dolomitique.;Sud-Ouest;;6° à 26°;;;;;;;Oleo - Ceratonion siliquae;566;>75% (95%);;;;;;;;;;;;;;;;;;;;Brachypodium ramosum Roemer & Schultes, non P. Beauv.;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;86297;Brachypodium retusum (Pers.) P.Beauv., 1812;ES;P;Poaceae;;;Non précisée;;;;3;;;;;4322;;;;4322;RELEVE16.txt;;Probable
